"CÓD. 
DEP.";DEPARTAMENTO;CÓD. MUN.;MUNICIPIO;"GRUPO 
DE CULTIVO";"SUBGRUPO 
DE CULTIVO";CULTIVO;DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO;AÑO;PERIODO;"Área Sembrada
(ha)";"Área Cosechada
(ha)";"Producción
(t)";"Rendimiento
(t/ha)";ESTADO FISICO PRODUCCION;"NOMBRE 
CIENTIFICO";CICLO DE CULTIVO
8;ATLANTICO;8520;PALMAR DE VARELA;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;31;31;312;1008;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
8;ATLANTICO;8560;PONEDERA;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;26;26;213;818;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
8;ATLANTICO;8634;SABANAGRANDE;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;21;21;216;1027;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
8;ATLANTICO;8638;SABANALARGA;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;15;15;90;6;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
8;ATLANTICO;8296;GALAPA;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;12;12;240;20;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
8;ATLANTICO;8685;SANTO TOMAS;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;7;7;105;1505;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
8;ATLANTICO;8141;CANDELARIA;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;6;6;120;20;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
8;ATLANTICO;8770;SUAN;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;6;6;43;712;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
8;ATLANTICO;8758;SOLEDAD;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;5;5;31;615;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
8;ATLANTICO;8549;PIOJO;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;4;4;57;1424;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
13;BOLIVAR;13430;MAGANGUE;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;103;103;1560;1515;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
13;BOLIVAR;13006;ACHI;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;100;100;1400;14;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
13;BOLIVAR;13780;TALAIGUA NUEVO;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;60;60;530;883;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
13;BOLIVAR;13458;MONTECRISTO;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;50;50;700;14;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
13;BOLIVAR;13670;SAN PABLO;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;25;25;350;14;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
13;BOLIVAR;13600;RIO VIEJO;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;20;20;160;8;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
13;BOLIVAR;13683;SANTA ROSA;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;20;20;160;8;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
13;BOLIVAR;13001;CARTAGENA DE INDIAS;FRUTALES;PATILLA;PATILLA;PATILLA;2018;2018A;10;10;30;3;FRUTO FRESCO;CITRULLUS VULGARIS;TRANSITORIO
13;BOLIVAR;13001;CARTAGENA DE INDIAS;HORTALIZAS;PEPINO;PEPINO COHOMBRO;PEPINO COHOMBRO;2012;2012A;4;4;32;8;HORTALIZA FRESCA;CUCUMIS SATIVUS;TRANSITORIO
13;BOLIVAR;13001;CARTAGENA DE INDIAS;HORTALIZAS;PEPINO;PEPINO COHOMBRO;PEPINO COHOMBRO;2012;2012B;5;4;32;8;HORTALIZA FRESCA;CUCUMIS SATIVUS;TRANSITORIO
8;ATLANTICO;8078;BARANOA;HORTALIZAS;PEPINO;PEPINO COHOMBRO;PEPINO COHOMBRO;2013;2013A;1;1;3;3;HORTALIZA FRESCA;CUCUMIS SATIVUS;TRANSITORIO
13;BOLIVAR;13001;CARTAGENA DE INDIAS;HORTALIZAS;PEPINO;PEPINO COHOMBRO;PEPINO COHOMBRO;2013;2013A;5;5;40;8;HORTALIZA FRESCA;CUCUMIS SATIVUS;TRANSITORIO
13;BOLIVAR;13001;CARTAGENA DE INDIAS;HORTALIZAS;PEPINO;PEPINO COHOMBRO;PEPINO COHOMBRO;2013;2013B;5;4;32;8;HORTALIZA FRESCA;CUCUMIS SATIVUS;TRANSITORIO
13;BOLIVAR;13001;CARTAGENA DE INDIAS;HORTALIZAS;PEPINO;PEPINO COHOMBRO;PEPINO COHOMBRO;2014;2014A;4;4;32;8;HORTALIZA FRESCA;CUCUMIS SATIVUS;TRANSITORIO
13;BOLIVAR;13001;CARTAGENA DE INDIAS;HORTALIZAS;PEPINO;PEPINO COHOMBRO;PEPINO COHOMBRO;2014;2014B;5;5;40;8;HORTALIZA FRESCA;CUCUMIS SATIVUS;TRANSITORIO
13;BOLIVAR;13001;CARTAGENA DE INDIAS;HORTALIZAS;PEPINO;PEPINO COHOMBRO;PEPINO COHOMBRO;2015;2015A;4;4;28;7;HORTALIZA FRESCA;CUCUMIS SATIVUS;TRANSITORIO
13;BOLIVAR;13001;CARTAGENA DE INDIAS;HORTALIZAS;PEPINO;PEPINO COHOMBRO;PEPINO COHOMBRO;2015;2015B;5;5;40;8;HORTALIZA FRESCA;CUCUMIS SATIVUS;TRANSITORIO
13;BOLIVAR;13001;CARTAGENA DE INDIAS;HORTALIZAS;PEPINO;PEPINO COHOMBRO;PEPINO COHOMBRO;2016;2016A;4;4;32;8;HORTALIZA FRESCA;CUCUMIS SATIVUS;TRANSITORIO
13;BOLIVAR;13001;CARTAGENA DE INDIAS;HORTALIZAS;PEPINO;PEPINO COHOMBRO;PEPINO COHOMBRO;2016;2016B;5;5;40;8;HORTALIZA FRESCA;CUCUMIS SATIVUS;TRANSITORIO
